alpha,gamma,phi_wall,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,phi_MP,n_MP
3.252681599999999840e+00,5.993382999999999905e-01,2.044053200000000015e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.877774000000000054e+00,1.013020000000000032e-01
4.071199799999999591e+00,9.163141000000000203e-01,7.732143899999999626e+00,3.680830999999999964e+00,3.583560999999999996e+00,3.468989999999999796e+00,3.364657999999999927e+00,3.258624000000000187e+00,3.158431000000000211e+00,3.058873000000000175e+00,2.965148000000000117e+00,2.873547999999999991e+00,2.788094000000000072e+00,2.705900999999999890e+00,2.629303000000000168e+00,2.556617000000000139e+00,2.489383000000000123e+00,2.426371000000000056e+00,2.368091000000000168e+00,2.313981000000000066e+00,2.265195999999999987e+00,2.218053999999999970e+00,2.174659000000000120e+00,-2.359182999999999808e+00,9.432500000000000606e-02
5.440486299999999886e+00,8.755283999999999844e-01,8.850487499999999841e+00,4.095252000000000336e+00,4.000958999999999932e+00,3.890855000000000175e+00,3.789321999999999857e+00,3.685935999999999879e+00,3.586669999999999803e+00,3.487642000000000131e+00,3.392508999999999997e+00,3.298864000000000019e+00,3.209443999999999964e+00,3.122428999999999899e+00,3.040090000000000181e+00,2.960747000000000018e+00,2.886899000000000104e+00,2.815980000000000150e+00,2.749878999999999962e+00,2.687107000000000134e+00,2.629108000000000001e+00,2.574402000000000079e+00,2.523699000000000137e+00,-2.132823000000000135e+00,1.184309999999999946e-01
3.856591700000000067e+00,1.157911799999999936e+00,5.717404000000000153e+00,3.051377000000000006e+00,2.924358999999999931e+00,2.777995000000000214e+00,2.641789000000000165e+00,2.516556000000000015e+00,2.397479000000000138e+00,2.286321000000000048e+00,2.186150000000000038e+00,2.093862000000000112e+00,2.010294000000000025e+00,1.936091999999999924e+00,1.868519999999999959e+00,1.807879999999999932e+00,1.753727999999999954e+00,1.705338000000000021e+00,1.660851999999999995e+00,1.621013000000000037e+00,1.585085999999999995e+00,1.552262999999999948e+00,1.521810000000000107e+00,-2.384145000000000181e+00,9.095599999999999519e-02
5.536010799999999676e+00,3.327379999999999782e-01,6.519619399999999843e+00,3.019810000000000105e+00,2.983591999999999800e+00,2.944561999999999902e+00,2.907268000000000185e+00,2.870334000000000163e+00,2.833549999999999791e+00,2.797763999999999918e+00,2.762017999999999862e+00,2.727145999999999848e+00,2.692636999999999947e+00,2.658689999999999998e+00,2.625452000000000119e+00,2.592582999999999860e+00,2.560662000000000216e+00,2.529485999999999901e+00,2.500239000000000100e+00,2.470076000000000160e+00,2.440547000000000022e+00,2.411875000000000213e+00,2.383744000000000085e+00,-2.116674000000000166e+00,1.201089999999999935e-01
5.862474399999999974e+00,7.066601000000000132e-01,7.292125399999999757e+00,3.484468999999999816e+00,3.407148999999999983e+00,3.319402999999999881e+00,3.238074999999999815e+00,3.156419000000000086e+00,3.077641999999999989e+00,3.000208999999999904e+00,2.925319000000000003e+00,2.852702999999999989e+00,2.782659999999999911e+00,2.715513000000000066e+00,2.651755000000000084e+00,2.590581999999999940e+00,2.531954999999999956e+00,2.476785000000000014e+00,2.424244999999999983e+00,2.375077999999999800e+00,2.328390000000000182e+00,2.284851000000000187e+00,2.243565999999999949e+00,-2.074371999999999883e+00,1.254129999999999967e-01
2.763371100000000080e+00,1.061253699999999967e+00,3.563850899999999822e+00,1.695843999999999907e+00,1.581191999999999931e+00,1.453629999999999978e+00,1.348754999999999926e+00,1.253921999999999981e+00,1.173370000000000024e+00,1.103388000000000035e+00,1.043671000000000015e+00,9.931269999999999820e-01,9.514439999999999564e-01,9.142529999999999824e-01,8.823929999999999829e-01,8.550400000000000222e-01,8.314510000000000511e-01,8.105189999999999895e-01,7.919779999999999598e-01,7.754339999999999566e-01,7.604020000000000223e-01,7.467160000000000464e-01,7.342910000000000270e-01,-2.479035000000000100e+00,7.319900000000000018e-02
1.779326699999999928e+00,1.182289300000000098e+00,2.969284599999999941e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.585681000000000118e+00,4.846999999999999920e-02
4.738557700000000317e+00,6.842804999999999582e-01,1.814078899999999939e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.628327999999999998e+00,1.304859999999999909e-01
2.653584599999999849e+00,1.151021800000000095e+00,2.258548499999999848e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.087835999999999803e+00,7.159400000000000486e-02
4.380672800000000144e+00,6.223482000000000181e-01,3.214734299999999934e+00,1.536227999999999927e+00,1.473230999999999957e+00,1.407035000000000036e+00,1.350136000000000003e+00,1.296904999999999974e+00,1.249548000000000103e+00,1.206380000000000008e+00,1.167740999999999918e+00,1.132975000000000065e+00,1.101566999999999963e+00,1.073472999999999900e+00,1.047765000000000057e+00,1.024807999999999941e+00,1.003611999999999949e+00,9.844490000000000185e-01,9.667449999999999655e-01,9.504529999999999923e-01,9.354320000000000412e-01,9.213810000000000056e-01,9.084489999999999510e-01,-2.145951000000000164e+00,1.045449999999999990e-01
5.653491999999999962e-01,2.572298000000000084e-01,8.286280400000000768e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.124477999999999867e+00,1.611599999999999838e-02
5.096033700000000444e+00,1.008145199999999964e+00,7.809423200000000342e+00,3.863764999999999894e+00,3.755164000000000168e+00,3.624966000000000133e+00,3.506626999999999938e+00,3.386076999999999781e+00,3.272235999999999922e+00,3.159355999999999831e+00,3.052899000000000029e+00,2.949558999999999820e+00,2.852918999999999983e+00,2.760982999999999965e+00,2.675282999999999856e+00,2.595057000000000169e+00,2.520637999999999934e+00,2.452030999999999850e+00,2.388287000000000049e+00,2.330766999999999811e+00,2.276082999999999856e+00,2.226599999999999913e+00,2.181649000000000171e+00,-2.185246999999999939e+00,1.122800000000000048e-01
2.386952799999999986e+00,8.890968999999999678e-01,5.870348899999999759e+00,2.738754999999999828e+00,2.647682999999999787e+00,2.544112999999999847e+00,2.452668000000000070e+00,2.361988999999999894e+00,2.278948999999999891e+00,2.198634999999999895e+00,2.125531000000000059e+00,2.056087000000000220e+00,1.993160999999999961e+00,1.934164999999999912e+00,1.880838000000000010e+00,1.831212999999999980e+00,1.786340999999999957e+00,1.744691999999999910e+00,1.708042999999999978e+00,1.672633999999999954e+00,1.640654000000000057e+00,1.610857999999999901e+00,1.583741000000000065e+00,-2.777962000000000042e+00,6.121599999999999958e-02
4.494170800000000021e+00,5.922562000000000104e-01,7.778169899999999970e+00,3.493924999999999947e+00,3.430286999999999864e+00,3.359586999999999879e+00,3.293153999999999915e+00,3.226773999999999809e+00,3.161744000000000110e+00,3.098027999999999782e+00,3.035250000000000004e+00,2.974464000000000219e+00,2.914521999999999835e+00,2.857048999999999950e+00,2.800683999999999951e+00,2.746630000000000127e+00,2.694163000000000086e+00,2.644892000000000021e+00,2.596614000000000200e+00,2.550034000000000134e+00,2.505657999999999941e+00,2.463112999999999886e+00,2.422813999999999801e+00,-2.281584000000000056e+00,1.019899999999999973e-01
3.918617600000000145e+00,8.737084999999999990e-01,8.344219300000000672e+00,3.833594000000000168e+00,3.741565000000000030e+00,3.634411000000000058e+00,3.535871999999999904e+00,3.435868999999999840e+00,3.340233000000000008e+00,3.245232999999999812e+00,3.154430000000000067e+00,3.065498999999999974e+00,2.981069999999999887e+00,2.899347999999999814e+00,2.822477999999999820e+00,2.749455999999999900e+00,2.680632000000000126e+00,2.615130000000000177e+00,2.554653000000000063e+00,2.497345999999999844e+00,2.444558999999999926e+00,2.394810999999999801e+00,2.349150999999999989e+00,-2.391833999999999794e+00,9.135600000000000664e-02
9.953176999999999719e-01,6.388186000000000142e-01,8.202642799999999568e+00,3.198630999999999780e+00,3.135571000000000108e+00,3.065548000000000162e+00,3.000178000000000011e+00,2.935116999999999976e+00,2.871859999999999857e+00,2.810201999999999867e+00,2.749960000000000182e+00,2.691991999999999940e+00,2.635343000000000213e+00,2.581891999999999854e+00,2.529841999999999924e+00,2.479947999999999819e+00,2.431804000000000077e+00,2.386086999999999847e+00,2.342353999999999825e+00,2.300807999999999964e+00,2.261343999999999799e+00,2.223812999999999818e+00,2.188358000000000025e+00,-3.584823999999999788e+00,2.764899999999999997e-02
5.649516700000000391e+00,9.615040999999999727e-01,2.236208799999999997e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.736572999999999922e+00,1.279150000000000009e-01
3.155879000000000101e+00,2.649624999999999897e-01,4.041180299999999725e+00,1.770310000000000050e+00,1.746021000000000045e+00,1.721151000000000098e+00,1.697411000000000003e+00,1.674433000000000060e+00,1.651845999999999925e+00,1.630368999999999957e+00,1.609255000000000102e+00,1.588969999999999994e+00,1.569264999999999910e+00,1.550124999999999975e+00,1.531719999999999970e+00,1.513754000000000044e+00,1.496499000000000024e+00,1.479716999999999949e+00,1.463472000000000106e+00,1.447791999999999968e+00,1.432522000000000073e+00,1.417858999999999980e+00,1.403589999999999893e+00,-2.499181000000000097e+00,7.809000000000000663e-02
4.597969299999999926e+00,6.497680000000000122e-01,2.821049400000000151e+00,1.325504999999999933e+00,1.258140000000000036e+00,1.187807999999999975e+00,1.128907000000000105e+00,1.074732999999999938e+00,1.027972000000000108e+00,9.862069999999999448e-01,9.499640000000000306e-01,9.180500000000000327e-01,8.900139999999999718e-01,8.654349999999999543e-01,8.434359999999999635e-01,8.241169999999999884e-01,8.065360000000000307e-01,7.908589999999999787e-01,7.765020000000000255e-01,7.633860000000000090e-01,7.513680000000000359e-01,7.401680000000000481e-01,7.298850000000000060e-01,-2.036604000000000081e+00,1.109669999999999962e-01
6.897266199999999792e+00,6.911699999999999788e-03,1.271323900000000062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.237074999999999925e+00,1.852540000000000020e-01
1.504964200000000085e+00,8.003949000000000202e-01,2.637937099999999813e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.472548999999999886e+00,5.224299999999999777e-02
1.485923099999999941e+00,6.341915999999999665e-01,1.799310699999999930e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.220924999999999816e+00,7.210400000000000142e-02
3.154068899999999953e+00,1.925866999999999996e-01,4.720955899999999872e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.537786999999999793e+00,7.726399999999999935e-02
7.712807599999999653e+00,1.676430999999999893e-01,7.325530099999999933e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.868587999999999916e+00,1.542260000000000020e-01
7.551758200000000087e+00,1.182011700000000110e+00,9.528252999999999862e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.604909999999999837e-01,2.252250000000000085e-01
2.232352600000000020e+00,1.770038999999999918e-01,2.078427000000000024e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.020420999999999800e+00,8.131900000000000239e-02
3.321488200000000113e+00,4.825459999999999749e-01,6.405592900000000256e+00,2.880777000000000143e+00,2.830677999999999805e+00,2.776025999999999883e+00,2.724647000000000041e+00,2.673840999999999912e+00,2.624074999999999935e+00,2.575836999999999932e+00,2.528249999999999886e+00,2.483586999999999989e+00,2.438827999999999996e+00,2.395757000000000136e+00,2.353880999999999890e+00,2.313438999999999801e+00,2.274512000000000089e+00,2.236819000000000113e+00,2.200851000000000113e+00,2.166011999999999826e+00,2.132871000000000183e+00,2.100913999999999948e+00,2.070409999999999862e+00,-2.519890000000000185e+00,8.003799999999999804e-02
6.086861899999999714e+00,1.057464200000000076e+00,7.622373900000000368e+00,3.912900000000000045e+00,3.795920000000000183e+00,3.657505000000000006e+00,3.528274999999999828e+00,3.400005000000000166e+00,3.275983000000000089e+00,3.156252999999999975e+00,3.041008000000000155e+00,2.932134000000000018e+00,2.828556999999999988e+00,2.732455999999999996e+00,2.641811999999999827e+00,2.558917999999999804e+00,2.481517999999999891e+00,2.411618999999999957e+00,2.346496000000000137e+00,2.287100000000000133e+00,2.232250000000000068e+00,2.183105999999999991e+00,2.136540000000000106e+00,-2.047028000000000070e+00,1.289279999999999871e-01
4.114958599999999578e+00,1.218819000000000013e-01,3.296262000000000025e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.242118000000000055e+00,9.804200000000000415e-02
6.771879799999999783e+00,1.036499999999999921e-02,5.010126600000000430e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.960309999999999997e+00,1.399279999999999968e-01
2.759487599999999929e+00,8.916157000000000110e-01,2.343330700000000100e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.090284000000000031e+00,8.048399999999999999e-02
4.737874800000000164e+00,1.065116600000000080e+00,2.914625099999999858e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.010526000000000035e+00,1.122849999999999959e-01
7.007810899999999954e+00,5.022018000000000315e-01,4.773816400000000293e+00,2.479492000000000029e+00,2.424488999999999894e+00,2.365851000000000148e+00,2.311434999999999906e+00,2.258157000000000192e+00,2.206665999999999794e+00,2.157265000000000210e+00,2.109316999999999886e+00,2.063890999999999920e+00,2.019811999999999941e+00,1.978312999999999988e+00,1.938312000000000035e+00,1.900492999999999988e+00,1.864403999999999950e+00,1.830151000000000083e+00,1.797727999999999993e+00,1.766826999999999925e+00,1.737768999999999897e+00,1.709993000000000096e+00,1.683932999999999902e+00,-1.924641999999999964e+00,1.437650000000000039e-01
1.556109399999999976e+00,6.493120000000000003e-01,6.500100599999999673e+00,2.723202000000000123e+00,2.658132000000000161e+00,2.587676000000000087e+00,2.522848000000000201e+00,2.459051999999999794e+00,2.397863000000000078e+00,2.338896000000000086e+00,2.282242000000000104e+00,2.228381999999999863e+00,2.176684999999999981e+00,2.128055999999999948e+00,2.081427000000000138e+00,2.037935000000000052e+00,1.996348999999999929e+00,1.957594999999999974e+00,1.920752000000000015e+00,1.886306000000000038e+00,1.853742999999999919e+00,1.823171000000000097e+00,1.794394000000000045e+00,-3.158603999999999967e+00,4.203899999999999998e-02
6.179364999999999997e-01,3.781299000000000188e-01,4.819159299999999924e+00,1.403860000000000108e+00,1.371656999999999904e+00,1.339239999999999986e+00,1.309706000000000037e+00,1.281991000000000103e+00,1.255911000000000000e+00,1.231907000000000085e+00,1.209100999999999981e+00,1.188123000000000040e+00,1.168245999999999896e+00,1.149653000000000036e+00,1.132182000000000022e+00,1.115606000000000098e+00,1.100119000000000069e+00,1.085334999999999939e+00,1.071415999999999924e+00,1.058173000000000030e+00,1.045560999999999963e+00,1.033625999999999934e+00,1.022176999999999891e+00,-3.861098999999999837e+00,1.876299999999999843e-02
5.792628800000000133e+00,5.159458999999999573e-01,6.821624100000000190e+00,3.209270000000000067e+00,3.152759999999999785e+00,3.090578999999999965e+00,3.032061999999999813e+00,2.973870999999999931e+00,2.916786999999999797e+00,2.861129000000000033e+00,2.806175000000000086e+00,2.753213000000000132e+00,2.701000000000000068e+00,2.650816999999999979e+00,2.601768999999999998e+00,2.555419999999999803e+00,2.509955999999999854e+00,2.465732000000000035e+00,2.423373999999999917e+00,2.382426000000000155e+00,2.343500999999999834e+00,2.305908000000000069e+00,2.270242999999999789e+00,-2.082657000000000203e+00,1.243029999999999968e-01
7.375542699999999563e+00,1.092057499999999903e+00,2.555378900000000009e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.677950999999999970e+00,1.567739999999999967e-01
2.701501599999999836e+00,7.081049999999999844e-02,6.404647999999999453e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan
7.959485100000000202e+00,6.889977999999999936e-01,4.146692299999999776e+00,2.315545000000000186e+00,2.240029999999999966e+00,2.157000000000000028e+00,2.083194999999999908e+00,2.011191000000000173e+00,1.944757000000000069e+00,1.881494999999999918e+00,1.823209000000000080e+00,1.768521000000000010e+00,1.718229000000000006e+00,1.671502999999999961e+00,1.628519000000000050e+00,1.588832999999999940e+00,1.552214999999999900e+00,1.518536000000000108e+00,1.487295999999999951e+00,1.458628000000000036e+00,1.434220999999999968e+00,1.408919000000000032e+00,1.385536000000000101e+00,-1.809423999999999921e+00,1.591760000000000119e-01
2.610469300000000104e+00,1.012809800000000093e+00,8.785751199999999983e+00,3.970048999999999939e+00,3.866152000000000033e+00,3.743310000000000137e+00,3.630332000000000114e+00,3.515695000000000014e+00,3.406217999999999968e+00,3.297636999999999929e+00,3.194268000000000107e+00,3.093351999999999880e+00,2.998231000000000090e+00,2.906591000000000147e+00,2.821772999999999865e+00,2.740168999999999855e+00,2.665188000000000113e+00,2.594279999999999919e+00,2.529187999999999992e+00,2.468233999999999817e+00,2.413149000000000211e+00,2.360332000000000097e+00,2.311792000000000069e+00,-2.724311999999999845e+00,6.552399999999999891e-02
3.730923799999999790e+00,3.346520000000000050e-02,4.669464999999999866e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.487678999999999974e+00,1.342790000000000095e-01
2.663859200000000094e+00,1.032654900000000042e+00,2.882325199999999921e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.335275000000000212e+00,6.936299999999999411e-02
2.338663599999999843e+00,4.490660000000000207e-01,4.486397199999999863e+00,1.907783999999999924e+00,1.865159999999999929e+00,1.820839000000000096e+00,1.780065000000000008e+00,1.740882999999999958e+00,1.703451999999999966e+00,1.668217000000000061e+00,1.634290000000000020e+00,1.602721000000000062e+00,1.572386999999999979e+00,1.543927000000000049e+00,1.516861000000000015e+00,1.491241000000000039e+00,1.467084999999999972e+00,1.444037000000000015e+00,1.422455999999999943e+00,1.401829999999999909e+00,1.382395999999999958e+00,1.363920999999999939e+00,1.346368000000000009e+00,-2.750055000000000138e+00,6.094200000000000311e-02
2.317994999999999806e+00,1.079819000000000057e-01,6.659699800000000280e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.820888000000000062e+00,5.933999999999999692e-02
4.882712200000000280e+00,1.137624799999999992e+00,1.824874499999999955e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.648568999999999951e+00,1.132470000000000004e-01
