alpha,gamma,phi_wall,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20
3.1390788,0.8797784,1.796869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2520895,0.9298138,9.6254261,4.420381,4.31982,4.201168,4.091849,3.979894,3.872412,3.764482,3.660794,3.557991,3.459856,3.363629,3.272706,3.184609,3.10198,3.022966,2.949862,2.879958,2.81485,2.754077,2.697155
8.3104353,0.7089379,3.8838638,2.210234,2.132734,2.047347,1.972238,1.899243,1.832675,1.769571,1.712134,1.65848,1.609712,1.564573,1.523478,1.485644,1.451033,1.419263,1.38999,1.36606,1.339845,1.316699,1.295155
8.4575802,0.8214255,5.609999,3.060816,2.968971,2.861777,2.765574,2.669034,2.57926,2.491813,2.410818,2.332794,2.261155,2.193091,2.130893,2.072452,2.019144,1.969406,1.924615,1.882794,1.843762,1.807668,1.774578
7.476532,0.5568536,3.1369486,1.71049,1.652808,1.59212,1.538458,1.487534,1.440829,1.397558,1.357633,1.321127,1.287227,1.256474,1.227755,1.201693,1.177375,1.155028,1.134284,1.114985,1.097143,1.080366,1.064866
9.494739,0.4022015,1.6166158,0.788047,0.746781,0.70681,0.672281,0.641599,0.614653,0.591453,0.57081,0.553263,0.537577,0.523865,0.511663,0.500683,0.490905,0.481933,0.473816,0.466334,0.459415,0.453051,0.447083
4.716373,0.6035481,6.3393152,3.020548,2.955919,2.884033,2.817274,2.750951,2.686844,2.62451,2.564567,2.506677,2.450323,2.396861,2.345025,2.296196,2.249163,2.204838,2.162504,2.122571,2.08468,2.048873,2.015066
7.155974,0.6474709,8.1703301,3.777914,3.705752,3.624609,3.548602,3.472243,3.397657,3.324175,3.252042,3.181817,3.112901,3.046484,2.981457,2.91938,2.85892,2.801462,2.746075,2.694372,2.643683,2.595773,2.550158
6.4313109,0.4422211,5.6291833,2.777713,2.729576,2.67721,2.627973,2.57936,2.531737,2.486346,2.440969,2.397537,2.354831,2.313699,2.273746,2.235114,2.197963,2.161932,2.127577,2.094286,2.062546,2.031969,2.002709
2.0808207,0.8242589,4.9120821,2.196003,2.114112,2.023092,1.944368,1.868063,1.799753,1.735212,1.677633,1.624003,1.576223,1.532066,1.492599,1.456258,1.423536,1.393785,1.367659,1.342102,1.318772,1.297406,1.277522
6.038798,0.5460096,6.307371,3.055965,2.996197,2.93017,2.868446,2.80715,2.747462,2.689399,2.632543,2.577925,2.525353,2.474401,2.424776,2.377444,2.331817,2.288253,2.246629,2.206842,2.169104,2.132975,2.098908
5.9787547,0.8636054,2.9833837,1.629381,1.53724,1.43504,1.352133,1.275031,1.209682,1.151336,1.102042,1.05859,1.02184,0.989306,0.963214,0.938907,0.916833,0.89716,0.879657,0.863838,0.849341,0.836177,0.823924
8.0541749,0.4454636,3.8480476,2.084775,2.037316,1.987452,1.941359,1.896699,1.853787,1.813059,1.773681,1.736759,1.701126,1.66762,1.635585,1.605254,1.576524,1.549152,1.52342,1.498816,1.475709,1.453675,1.432832
6.3412008,0.6242941,5.340932,2.73724,2.669556,2.593927,2.524324,2.456401,2.39142,2.328689,2.26863,2.211449,2.156807,2.105349,2.056268,2.010447,1.966778,1.926278,1.887763,1.852014,1.818167,1.786628,1.756885
7.7657451,0.6462571,2.4006273,1.305207,1.239521,1.165573,1.105959,1.051184,1.004033,0.961979,0.925596,0.893613,0.865604,0.841099,0.81923,0.80007,0.782675,0.767209,0.753074,0.740193,0.728414,0.717457,0.707417
3.873578,0.6201387,1.0944805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3942136,0.9034097,5.8606562,2.743612,2.651047,2.545443,2.452424,2.360119,2.275828,2.194404,2.120263,2.050082,1.986457,1.927041,1.873292,1.82348,1.778385,1.738116,1.699803,1.664549,1.632594,1.602914,1.575848
5.1171564,0.7866673,3.057545,1.571011,1.488334,1.398451,1.324421,1.255192,1.19652,1.143235,1.098118,1.057719,1.023244,0.992512,0.965832,0.942016,0.923987,0.904599,0.886847,0.871131,0.856691,0.843567,0.831415
4.1831918,0.3318523,9.0710233,3.73218,3.696541,3.658082,3.621096,3.584299,3.547378,3.511251,3.474929,3.439166,3.403561,3.368202,3.333333,3.298569,3.264423,3.230492,3.196998,3.163959,3.13122,3.099134,3.067363
5.6624779,0.9989276,3.9519191,2.225362,2.118171,1.993974,1.888925,1.789956,1.701787,1.622509,1.551991,1.490021,1.43486,1.38802,1.344872,1.30698,1.27308,1.243119,1.216053,1.191694,1.1706,1.151744,1.132779
2.4101244,0.5983963,8.4142302,3.521639,3.460228,3.392205,3.328146,3.264171,3.201347,3.139811,3.079013,3.020143,2.961975,2.906056,2.851183,2.798341,2.747044,2.697624,2.650531,2.605496,2.561634,2.519398,2.479415
5.2733848,0.4982094,2.3067613,1.014865,0.963222,0.911595,0.867577,0.827846,0.793057,0.762579,0.735599,0.712289,0.69138,0.673249,0.656891,0.642317,0.629178,0.617169,0.606332,0.59628,0.587064,0.578503,0.570505
2.4723953,0.351447,5.4435728,2.357779,2.322932,2.286603,2.252059,2.218273,2.184907,2.152851,2.121156,2.090625,2.06074,2.031707,2.003603,1.976132,1.949774,1.924036,1.899225,1.875182,1.851882,1.829466,1.807674
4.0399066,0.4882254,7.1289948,3.199567,3.147173,3.089804,3.035625,2.9818,2.928801,2.877151,2.825932,2.776568,2.727783,2.680619,2.63451,2.589781,2.547924,2.505674,2.465229,2.425909,2.388358,2.352022,2.31724
5.8420257,0.3410846,9.2137231,3.84955,3.811927,3.771266,3.732183,3.693273,3.654242,3.616023,3.577589,3.53976,3.50207,3.464655,3.427731,3.390915,3.354769,3.318828,3.283369,3.248371,3.213713,3.179729,3.146083
6.6680319,0.37487,7.89341,3.520184,3.478344,3.43299,3.38961,3.346464,3.303408,3.26132,3.219149,3.177912,3.136921,3.096517,3.056772,3.0174,2.978994,2.940991,2.903851,2.86736,2.831582,2.79669,2.7624
6.2166108,0.3700731,2.6562255,1.292271,1.257066,1.221619,1.189461,1.159358,1.131176,1.105335,1.080898,1.058573,1.037506,1.017934,0.99963,0.982379,0.966346,0.951124,0.936895,0.92342,0.910673,0.898671,0.88722
7.5392813,0.6863633,3.5422818,1.983885,1.910357,1.830322,1.760489,1.693341,1.632629,1.575705,1.52422,1.476631,1.433511,1.393984,1.357986,1.325137,1.294982,1.26753,1.24208,1.218944,1.200046,1.179578,1.160812
6.7303212,0.4885142,7.8475145,3.563633,3.509189,3.449415,3.392748,3.336235,3.280335,3.225604,3.171066,3.118213,3.06572,3.014659,2.964479,2.915507,2.867856,2.821267,2.776334,2.732434,2.690278,2.649579,2.611394
8.1292867,0.3208338,3.8077783,2.037651,2.004084,1.969283,1.936352,1.904337,1.872934,1.842963,1.813509,1.785335,1.757913,1.731433,1.705948,1.681164,1.657518,1.634534,1.612482,1.591209,1.570672,1.551001,1.531944
2.0824199,0.8668427,6.2878207,2.852976,2.766118,2.665661,2.575208,2.486548,2.4043,2.324461,2.250876,2.180514,2.116196,2.055318,2.000015,1.947983,1.900851,1.856632,1.817425,1.780047,1.745548,1.713365,1.683981
7.5118954,0.9076529,7.0666666,3.64129,3.540444,3.420743,3.312346,3.202201,3.098424,2.995796,2.899156,2.805485,2.718208,2.634686,2.55702,2.484153,2.416577,2.354019,2.295924,2.243272,2.193602,2.148151,2.105693
9.6189723,0.6768331,5.1817605,2.837079,2.76085,2.674518,2.595576,2.517925,2.444536,2.373408,2.306068,2.241744,2.181114,2.123843,2.070077,2.019714,1.97255,1.928625,1.887508,1.84935,1.813577,1.780439,1.750757
2.9766135,0.7180867,9.9712026,4.116711,4.042602,3.959108,3.880651,3.801599,3.724082,3.647427,3.571846,3.497935,3.42505,3.354451,3.284983,3.218313,3.153083,3.090735,3.030269,2.97264,2.917215,2.864534,2.815327
2.8942029,0.941109,4.691025,2.284476,2.188201,2.077833,1.984446,1.894149,1.813671,1.73903,1.672615,1.612241,1.558583,1.51022,1.467139,1.429475,1.394542,1.362803,1.334392,1.308351,1.284877,1.263112,1.243302
8.5835454,0.9336881,4.7899879,2.784899,2.679582,2.556134,2.449239,2.343653,2.246706,2.155074,2.071113,1.993791,1.923176,1.859264,1.800883,1.749417,1.701411,1.658285,1.618727,1.583275,1.55069,1.522649,1.494534
6.2548443,0.6378762,6.1983806,3.074914,3.005071,2.926754,2.854349,2.782255,2.71292,2.645381,2.580673,2.518296,2.457992,2.400731,2.345645,2.29382,2.244098,2.197674,2.153291,2.111923,2.07257,2.035836,2.001038
3.053942,0.7763511,8.258519,3.654209,3.573575,3.481576,3.396297,3.310401,3.227515,3.14577,3.066723,2.989819,2.915703,2.844422,2.776092,2.711276,2.649758,2.591067,2.535426,2.483199,2.433875,2.387709,2.344217
2.6907396,0.642401,3.4222912,1.429363,1.365122,1.297946,1.240981,1.188189,1.141925,1.1002,1.063398,1.030635,1.001403,0.975496,0.952001,0.931165,0.912029,0.8948,0.878928,0.864339,0.850907,0.83834,0.826767
6.67256,0.5566965,4.7404905,2.469152,2.408425,2.343168,2.283176,2.224448,2.168235,2.114366,2.062651,2.013752,1.966783,1.922827,1.880671,1.841369,1.803897,1.768823,1.735635,1.70443,1.675078,1.647336,1.621363
7.7438561,0.7229247,7.5247633,3.654687,3.578454,3.481329,3.3957,3.309435,3.226205,3.144089,3.064678,2.987376,2.912856,2.841135,2.772353,2.707817,2.645034,2.58585,2.529704,2.476977,2.427156,2.380516,2.336561
7.2315379,0.7111415,2.5516818,1.392292,1.316217,1.235288,1.168309,1.106354,1.053558,1.006159,0.965673,0.929855,0.898943,0.871735,0.847821,0.826752,0.807814,0.791069,0.775765,0.761995,0.754553,0.742284,0.731427
6.026193,0.6805204,4.427313,2.340656,2.267607,2.18761,2.116131,2.046383,1.981656,1.919983,1.862787,1.809084,1.759354,1.713125,1.6703,1.630755,1.594024,1.560248,1.528728,1.499821,1.472729,1.450392,1.42603
6.4384884,0.9355148,5.5470162,3.014781,2.912824,2.791689,2.683579,2.576575,2.478189,2.383545,2.296106,2.214132,2.138755,2.069407,2.005754,1.947929,1.894864,1.847576,1.803004,1.762987,1.725911,1.693468,1.662342
9.0169175,0.8064473,3.6207503,2.149775,2.061098,1.961386,1.876034,1.793247,1.719903,1.650821,1.589711,1.533122,1.483165,1.437212,1.396614,1.359257,1.32711,1.29697,1.269303,1.243953,1.22096,1.199816,1.180323
7.6654464,0.7948367,6.6084737,3.392245,3.303583,3.200821,3.107056,3.012547,2.923036,2.834853,2.751482,2.671073,2.595077,2.522215,2.454331,2.389782,2.330132,2.273713,2.221883,2.172969,2.128174,2.087104,2.047915
3.2025218,0.9833411,3.1229692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0917419,0.4832699,6.2328352,2.659965,2.611172,2.559496,2.510937,2.463267,2.416582,2.371602,2.327321,2.285139,2.243813,2.20424,2.165928,2.129083,2.093768,2.059686,2.027292,1.996009,1.966325,1.937786,1.910586
2.7655038,0.801132,9.9104024,4.143571,4.061556,3.967961,3.880571,3.792168,3.706083,3.620668,3.537161,3.455295,3.375398,3.29789,3.222573,3.150237,3.080335,3.013813,2.949899,2.890161,2.832801,2.778301,2.726576
4.645006,0.4210947,7.71296,3.395198,3.349688,3.3002,3.253053,3.206177,3.159588,3.114092,3.068631,3.024412,2.980521,2.937513,2.895297,2.853745,2.813328,2.773521,2.734931,2.697123,2.660362,2.624632,2.589806
3.6432895,0.6504617,2.9035593,1.264165,1.196737,1.126647,1.068259,1.014856,0.969072,0.928464,0.893478,0.86291,0.836233,0.813022,0.792343,0.774298,0.757933,0.743364,0.730061,0.717903,0.706781,0.696411,0.686871
8.8604128,0.3344762,4.290813,2.294237,2.257825,2.219835,2.183789,2.148558,2.113836,2.08051,2.047609,2.015999,1.985091,1.955145,1.926194,1.897974,1.870938,1.844591,1.819275,1.794775,1.771108,1.748373,1.726318
4.1126381,0.522045,4.6088575,2.220835,2.16721,2.110314,2.05807,2.00733,1.958867,1.912793,1.868573,1.827072,1.787165,1.750007,1.714442,1.681123,1.649533,1.619762,1.591744,1.565179,1.540327,1.51667,1.494542
5.3244792,0.5483483,7.8998301,3.553128,3.493294,3.427162,3.364753,3.30243,3.241081,3.18097,3.121409,3.063692,3.006551,2.951397,2.897224,2.844819,2.793886,2.744575,2.697092,2.651107,2.608475,2.565747,2.525227
5.3577786,0.9030528,9.2249597,4.229397,4.132545,4.018978,3.914271,3.807399,3.704776,3.602118,3.503487,3.406111,3.313133,3.222376,3.136546,3.05358,2.975983,2.902403,2.833138,2.767518,2.706683,2.649549,2.596374
3.5898235,0.3826084,5.9670347,2.705432,2.665878,2.623224,2.582829,2.54315,2.504302,2.466479,2.428926,2.392635,2.356939,2.322183,2.288383,2.255309,2.22344,2.192259,2.162207,2.132991,2.104714,2.077432,2.050924
7.1729131,0.9634482,5.336691,2.984858,2.879025,2.752741,2.639313,2.529281,2.427386,2.330389,2.240746,2.157721,2.081295,2.01191,1.948067,1.890841,1.838922,1.791538,1.747909,1.708848,1.672725,1.641278,1.610559
7.8308907,0.6401209,7.4374634,3.569396,3.49747,3.41658,3.341068,3.265347,3.191685,3.119297,3.048573,2.979942,2.912943,2.848614,2.785981,2.726424,2.669862,2.615052,2.562366,2.512732,2.465271,2.420601,2.378104
7.8491379,0.725231,6.7489849,3.398767,3.317562,3.224755,3.139298,3.053446,2.97125,2.89047,2.813052,2.738047,2.666954,2.598582,2.533454,2.471709,2.413414,2.358533,2.306961,2.25863,2.213345,2.170993,2.131351
9.7670451,0.6359349,4.1408389,2.36338,2.29237,2.214877,2.14518,2.077092,2.013451,1.952713,1.895937,1.842537,1.792683,1.746275,1.702946,1.662902,1.625439,1.590985,1.558625,1.528962,1.50105,1.475327,1.453772
4.4007712,0.7198464,3.2964962,1.619892,1.545804,1.466244,1.39917,1.336204,1.281381,1.231307,1.187617,1.148254,1.113648,1.08264,1.055006,1.030259,1.007823,0.987696,0.969149,0.954638,0.939919,0.925234,0.911802
3.1168653,0.4913946,2.1393269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.6972405,0.8075699,6.8551683,3.563226,3.471221,3.363952,3.26599,3.166858,3.072843,2.979809,2.891744,2.805868,2.72547,2.647972,2.575563,2.506396,2.442607,2.382102,2.326514,2.274145,2.225972,2.181742,2.1398
2.0086682,0.5263212,8.1698298,3.355234,3.301753,3.243102,3.187637,3.13244,3.078005,3.024854,2.972065,2.921081,2.870612,2.821735,2.773864,2.727355,2.682267,2.638381,2.596925,2.556522,2.517132,2.478998,2.442486
3.4949005,0.3716725,8.4535817,3.52681,3.48745,3.444872,3.404076,3.363512,3.322966,3.283338,3.243598,3.204659,3.165952,3.127714,3.090089,3.052727,3.01626,2.980122,2.944698,2.90987,2.875612,2.842173,2.809245
4.2621267,0.7080575,3.4493623,1.689829,1.617451,1.539688,1.473523,1.411117,1.356213,1.305792,1.26133,1.221049,1.185293,1.153094,1.124176,1.098175,1.074474,1.05315,1.033444,1.018879,1.002445,0.986537,0.972096
3.5032997,0.7907911,5.0395806,2.466659,2.387612,2.29209,2.210709,2.130842,2.057618,1.987485,1.923444,1.863004,1.808046,1.756658,1.709989,1.666582,1.627075,1.590426,1.558565,1.527266,1.498257,1.471597,1.446889
8.9350853,0.3743881,2.2490576,1.198659,1.162462,1.126204,1.093556,1.063205,1.035035,1.009402,0.985342,0.963558,0.943126,0.924287,0.90677,0.890361,0.875192,0.860858,0.847525,0.834948,0.823096,0.811977,0.8014
9.6607425,0.5375258,1.3512939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5378943,0.9568315,4.615729,2.666503,2.560159,2.435571,2.328031,2.22289,2.126829,2.037051,1.955196,1.880664,1.812866,1.752119,1.696972,1.648824,1.603237,1.563063,1.526229,1.49327,1.463048,1.436853,1.411046
2.8309427,0.6744523,4.5249616,2.078177,2.010606,1.937614,1.873003,1.810717,1.753487,1.699633,1.650058,1.604055,1.561622,1.52259,1.486435,1.453357,1.422523,1.394407,1.368074,1.34396,1.321392,1.300496,1.284681
3.6039691,0.6338471,3.4643079,1.595991,1.535101,1.465517,1.407817,1.353656,1.305335,1.261126,1.221459,1.185638,1.15322,1.124123,1.097473,1.073599,1.051523,1.031563,1.013076,0.996071,0.980354,0.965665,0.952113
6.6533989,0.7119912,7.7003579,3.659032,3.580296,3.490773,3.407609,3.323908,3.242926,3.163087,3.085616,3.010239,2.937279,2.867081,2.799439,2.735373,2.674099,2.615579,2.559758,2.507401,2.457615,2.411091,2.366955
3.6598228,0.3525241,5.4174059,2.48597,2.449567,2.411515,2.375282,2.339758,2.304596,2.270724,2.23716,2.204756,2.172967,2.142027,2.112012,2.082631,2.054384,2.026761,2.000106,1.974235,1.949149,1.924981,1.901467
5.7115973,0.9126717,2.1053721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5201012,0.7719519,4.3766976,2.444701,2.359823,2.264686,2.180954,2.098753,2.023768,1.951954,1.886779,1.825293,1.769776,1.717892,1.671132,1.627663,1.588408,1.552311,1.520997,1.489501,1.461271,1.435248,1.411257
4.4748997,0.5643127,4.1083692,2.022178,1.964435,1.903071,1.847744,1.794435,1.744491,1.697452,1.653178,1.612031,1.573168,1.537374,1.503502,1.472342,1.44296,1.415703,1.390166,1.36627,1.343996,1.32297,1.303452
5.2337426,0.8355054,2.3898692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7930788,0.4401106,9.8134837,4.089303,4.040323,3.986867,3.935756,3.884712,3.833746,3.783702,3.73344,3.684245,3.635126,3.586674,3.538789,3.491334,3.444815,3.39868,3.353585,3.309082,3.265469,3.222757,3.180819
9.4154685,0.9795583,6.7042084,3.650628,3.539839,3.406194,3.285224,3.163574,3.04832,2.936296,2.830334,2.729975,2.635582,2.547945,2.465822,2.391143,2.321426,2.258725,2.20073,2.147279,2.09854,2.055456,2.013362
5.4091581,0.8309803,3.248608,1.72801,1.640476,1.543667,1.463799,1.38856,1.324177,1.265521,1.215431,1.170365,1.131855,1.097208,1.067326,1.040568,1.018618,0.996673,0.977141,0.959489,0.943287,0.928572,0.914867
3.8689146,0.7794209,6.3675678,3.064009,2.982064,2.888222,2.802863,2.717567,2.637087,2.558806,2.484869,2.413814,2.347105,2.283718,2.224593,2.168871,2.11714,2.068638,2.023715,1.981704,1.942788,1.907951,1.873565
3.5118095,0.4704365,8.7166645,3.648252,3.5985,3.544157,3.492406,3.440821,3.389556,3.339359,3.289143,3.240303,3.191707,3.144107,3.097273,3.051212,3.006309,2.962065,2.919239,2.877202,2.836418,2.796714,2.758122
6.0074656,0.6639414,8.4338579,3.822829,3.749972,3.667972,3.591148,3.513919,3.438467,3.364078,3.291041,3.219884,3.150044,3.082687,3.016737,2.953736,2.892359,2.834039,2.777806,2.725472,2.673844,2.62518,2.578827
4.241348,0.9984726,6.6734427,3.36857,3.2629,3.136393,3.022823,2.908964,2.802161,2.698589,2.6021,2.51071,2.425655,2.346833,2.27369,2.207054,2.145125,2.089736,2.038081,1.991111,1.947697,1.90851,1.872438
8.2038848,0.5372277,9.7365009,4.173596,4.11301,4.046032,3.982435,3.918683,3.855461,3.793186,3.730956,3.67023,3.609629,3.550444,3.491874,3.434489,3.378234,3.323044,3.269405,3.216761,3.166016,3.116399,3.068586
5.3392002,0.7097939,9.9298062,4.253846,4.177317,4.090816,4.009568,3.927559,3.847154,3.767482,3.68893,3.611936,3.536011,3.462281,3.389736,3.319925,3.251542,3.186191,3.122655,3.062138,3.003792,2.948402,2.89552
5.7628428,0.8552101,2.7409339,1.459603,1.370688,1.26516,1.183463,1.108221,1.045334,0.989731,0.943529,0.903187,0.869728,0.840428,0.81585,0.797119,0.777663,0.760757,0.745799,0.732489,0.720324,0.709344,0.699186
4.3627007,0.9359019,7.2241392,3.536803,3.437341,3.319548,3.213039,3.105007,3.003531,2.90337,2.809384,2.71872,2.634077,2.55349,2.478783,2.4088,2.344065,2.284165,2.228656,2.178243,2.130888,2.087458,2.04688
2.448528,0.4537593,2.0319237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7427533,0.416961,6.9052693,3.190127,3.144414,3.094719,3.047507,3.000647,2.954223,2.908987,2.863908,2.820237,2.77699,2.734788,2.693477,2.652987,2.613724,2.575185,2.539007,2.503203,2.467928,2.433759,2.400596
5.7907071,0.4684869,4.6318585,2.339968,2.290164,2.237484,2.188499,2.14071,2.094467,2.050252,2.007238,1.96661,1.927178,1.889901,1.85406,1.819998,1.787569,1.756602,1.727354,1.699314,1.672965,1.647743,1.6239
8.6849237,0.6943204,4.3881732,2.464477,2.387189,2.301813,2.225489,2.150625,2.08111,2.014525,1.952831,1.894614,1.840849,1.790635,1.74433,1.701376,1.661722,1.625091,1.591153,1.559877,1.532728,1.505365,1.479876
6.4022866,0.4535564,4.5506718,2.333838,2.285297,2.234033,2.186271,2.139672,2.094494,2.051288,2.009165,1.969362,1.930679,1.894016,1.858754,1.825153,1.79315,1.762509,1.733559,1.705768,1.679578,1.65451,1.630748
3.0937206,0.928546,4.9407881,2.434962,2.338952,2.228747,2.134199,2.041883,1.958824,1.880732,1.810586,1.745999,1.688109,1.63538,1.58807,1.545099,1.507597,1.47201,1.440068,1.410802,1.38431,1.35975,1.337442
4.591759,0.7331347,1.577095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3212166,0.8224591,4.6905563,2.658196,2.571831,2.460912,2.368449,2.276826,2.193235,2.112562,2.039236,1.969822,1.907006,1.848305,1.795306,1.746124,1.701695,1.662178,1.624302,1.589478,1.558008,1.528703,1.502058
6.6337266,0.8574902,5.646819,3.014479,2.920694,2.81079,2.712678,2.613858,2.523347,2.434946,2.353446,2.275408,2.203854,2.136427,2.074846,2.017461,1.965091,1.91661,1.873636,1.83208,1.794362,1.759578,1.727591
4.2276944,0.8251883,8.3164143,3.809189,3.721645,3.620577,3.527241,3.43277,3.341976,3.251994,3.165437,3.080829,2.999851,2.921613,2.847285,2.776302,2.709839,2.64607,2.586429,2.530082,2.477676,2.428218,2.3824
8.815343,0.4042288,6.2683571,3.083589,3.037776,2.987982,2.940758,2.893938,2.84764,2.802588,2.757763,2.714438,2.67159,2.629877,2.589104,2.549233,2.512098,2.474208,2.43775,2.402183,2.367834,2.334585,2.302381
2.8990188,0.8331033,1.0495979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3039978,0.88983,5.006086,2.737044,2.639163,2.526308,2.427592,2.329784,2.240387,2.154739,2.076592,2.003417,1.936923,1.875584,1.819919,1.768995,1.723032,1.681412,1.642613,1.607287,1.575011,1.545342,1.519087
6.3476056,0.7464568,4.2339546,2.296198,2.215825,2.126662,2.048313,1.971905,1.902313,1.836116,1.776015,1.719688,1.668687,1.621323,1.578415,1.538775,1.502718,1.469497,1.441362,1.412739,1.386436,1.36248,1.3402
6.4887958,0.7146584,1.5508346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.3850856,0.4711074,1.8730397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1549897,0.3456979,2.7245219,1.394919,1.361877,1.328426,1.297674,1.268612,1.241036,1.21549,1.19107,1.168457,1.14695,1.126739,1.107703,1.089595,1.072662,1.056485,1.041248,1.026764,1.012981,0.999959,0.987489
2.9161722,0.7479725,8.4313336,3.675562,3.598156,3.510337,3.428632,3.34644,3.266793,3.188306,3.112013,3.037814,2.965852,2.896646,2.829812,2.766178,2.705937,2.648085,2.592681,2.540773,2.49128,2.445081,2.40113
6.4126551,0.4965045,9.1642931,3.936155,3.881174,3.820781,3.763326,3.705891,3.648843,3.59281,3.536716,3.482135,3.427687,3.374394,3.321796,3.270125,3.219598,3.169864,3.121638,3.074258,3.028403,2.983649,2.940289
3.395569,0.4203057,3.6108612,1.595989,1.556078,1.515135,1.477841,1.442456,1.409052,1.378011,1.348408,1.321195,1.29527,1.271123,1.248352,1.226892,1.206806,1.1877,1.169883,1.152922,1.136936,1.121811,1.107416
